,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.29,0.5252367825543446,0.01787891806914998,0.5004681906307408,0.5130552980716122,0.5194613791651466,0.5364111817856906,0.5636021866797173,0.0008299279360244672
t_subj.30,0.6037047779904744,0.0038572442756975816,0.5956680276584546,0.601095313079035,0.6038053663463793,0.6063500819010704,0.6107837498928114,0.00010610152661398714
t_subj.34,0.6293791103963468,0.005425990086098238,0.6198216725493786,0.6263689668962836,0.6291675951840809,0.6319504314008023,0.6401669206660697,0.00015595927774137564
t_subj.35,0.727638455120346,0.006715556830371659,0.7156086446494407,0.7232000779645008,0.7270607837947266,0.7311265535841037,0.7428840314187999,0.000176685235026211
t_subj.36,0.6490305138059553,0.014904623010079726,0.6165894796521393,0.6390724922353634,0.6511714611427829,0.6574514243927769,0.6801351010883181,0.00043778414163143226
t_subj.37,0.5396752809084772,0.008219142630933119,0.5219446055531672,0.5355675860548712,0.5397293473007148,0.5446407191566013,0.5538377652188794,0.00023542368064375591
t_subj.38,0.8131648441921391,0.0099850027112014,0.7934142551382928,0.8069628174586643,0.8132345719840628,0.8195925597537546,0.8320112944247918,0.00027017427139242294
t_subj.41,0.5870502894840643,0.007731519338416189,0.5689176521575131,0.5828884710528303,0.5881247686993961,0.5922470921546057,0.5996774993824624,0.0002177761213494771
t_subj.42,0.3956569805340014,0.004948539356394987,0.38585410575025664,0.3924654135657862,0.39561270169247015,0.3989777669495383,0.40539751922647554,0.00013948568852277784
t_subj.43,0.6521541619334297,0.007108985819532991,0.6357617041466134,0.6481248012219394,0.6528880151799827,0.6565947128517083,0.6637297995013887,0.00021363312821460052
t_subj.46,0.43961097482056777,0.0115105079380096,0.4110239833460353,0.4344422149923866,0.44019949449844,0.4457640634327853,0.46166563456310683,0.0002760288443634978
t_subj.54,0.675389677936558,0.010574941341198919,0.6547357550733102,0.66830322605725,0.6752288741012819,0.6826457893804936,0.6956814500884748,0.0002710910056193662
t_subj.60,0.7052967938664493,0.009505647478771294,0.6808432289184441,0.700506687200214,0.7066964244018399,0.7117430912532492,0.7195437388134693,0.00027674641518866044
t_subj.61,0.6507865789146583,0.03130972631569592,0.6143773470789644,0.6289393597564135,0.6375282348734224,0.6784454135236623,0.7142817942278232,0.0022248028896168465
t_subj.63,0.5584625652113452,0.025097952841492677,0.5140774584560136,0.5370906666695546,0.5621240254023098,0.5803987703131522,0.596941277467784,0.001367839829270339
t_subj.66,0.5885514533378494,0.009251775137463829,0.5761101569127751,0.5831802097730876,0.5868478391822447,0.5911666859368525,0.6192496109089327,0.00032775008159828355
t_subj.75,0.4916952921609816,0.005659816190359801,0.4807009762775044,0.48790805488975075,0.49181477794936646,0.495316437497838,0.5032833146289093,0.00012771915694016653
t_subj.79,0.48551396366583166,0.006606514400031897,0.4708617531917325,0.48172341500312116,0.4862457879217972,0.48984174396801133,0.4970156145515363,0.00017980585036789996
t_subj.81,0.6100128794768075,0.012076468525605396,0.5861048365642887,0.6023124280538967,0.6098517780666455,0.6180937885027936,0.6336452610630681,0.0002754290822041916
t_subj.82,0.6221707305633389,0.004815821032336899,0.6127176489064122,0.6187354309286885,0.6220280502005845,0.6258923195052023,0.6309367704402716,0.00013469712649825377
t_subj.84,1.414253120253802,0.007807071208818519,1.3988305528240665,1.4089745334342347,1.414122686604537,1.420216278994937,1.4280700660931624,0.0002107187437399231
t_subj.85,0.6803136582530411,0.011816951012836063,0.652818887255316,0.6717001388644168,0.6842203438633606,0.6898304820965905,0.6956458576632624,0.0005444755910992612
t_subj.86,0.506218760323271,0.014679145343887945,0.4892330206689741,0.49705415482514903,0.5011199307988345,0.5090229245654183,0.54399438374009,0.0006886503263243496
t_subj.87,0.5713421324721923,0.005576779709577099,0.5587853484053408,0.5682901660098204,0.5721509521796737,0.5752686656115372,0.5804605764691151,0.00016020522554202813
t_subj.89,0.6596592944763892,0.0037336949720975254,0.6513972824787534,0.6573833791358407,0.6598186826537449,0.6621261336135116,0.666377922740357,8.809825127525898e-05
t_subj.91,0.6156037725663087,0.00526504945901057,0.6031066450493408,0.6126531367786595,0.6161990060472029,0.6193609993120531,0.6241172692814194,0.00015207106748806737
t_subj.94,0.6262362213973924,0.006875446567475365,0.6120564600925487,0.6220633146934663,0.6262589407886636,0.6305909067854192,0.6396456949850342,0.0001709928234468597
t_subj.96,0.7015297845265646,0.005766591616604685,0.6891200844964139,0.6979982641447742,0.7017993168928134,0.705156390129867,0.7127488622351328,0.0001560599814386128
t_subj.99,0.5175316747188917,0.004382341891967155,0.5079455295240887,0.514635745752433,0.5177096393072251,0.5206364402584808,0.5253805873607039,0.00010017067697027676
t_subj.100,0.621283292494723,0.00565647860226099,0.6095827819782881,0.6189055128094129,0.6216259984837214,0.624437205205848,0.6310939835416928,0.00018817275602847183
t_subj.101,0.5071240593895604,0.011747024845305853,0.4880514766170598,0.49901061160374094,0.5060333219704277,0.5129100314504221,0.5370261344040266,0.00036719353699751214
