,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj.81,1.3672261625246556,0.14003894977420045,1.093545109165127,1.2729230535297849,1.3652183480288729,1.4584149817392578,1.6589060933080015,0.004196107956564583
v_subj.82,1.4410439645816273,0.15480891441953698,1.1403587940375868,1.3334851335265225,1.4414672989303912,1.5416135973901177,1.7566748117802482,0.004735215531392771
v_subj.84,-1.1433869990152679,0.12167706168880649,-1.3828942492656053,-1.2289683520097157,-1.1390596091974614,-1.0575534138035296,-0.9120613693385068,0.0030450130139093486
v_subj.85,1.575528593474629,0.15456348749868698,1.2806202699207632,1.4712561437808562,1.5711484683245014,1.6819732142139667,1.8751001879019138,0.004482517546762804
v_subj.86,1.295909371773289,0.13284670129499856,1.0436184781772726,1.201711639006989,1.2975643147538776,1.3812364274481923,1.558166884382806,0.0034004616850925955
v_subj.87,1.6587168521559765,0.17405474316962702,1.3452465674754932,1.536973902830154,1.6523879784142932,1.771106588168771,2.029674466721521,0.006241894003294552
v_subj.89,1.1103253482801632,0.12062084793401175,0.870276249039951,1.03125544596821,1.111250758057714,1.1908070771986596,1.3388924401336664,0.002941794479083463
v_subj.91,2.229999936992001,0.549976456220529,1.4374136983417591,1.7341130025166112,2.1500273112946937,2.699663411370434,3.225861136889248,0.050307121736124984
v_subj.94,1.5191108461310738,0.1346402167120954,1.255338378756446,1.4311689867041106,1.515627565338031,1.607377318142286,1.7855332999493196,0.003613518396775913
v_subj.96,1.7310775109355658,0.20550084993360027,1.3700377352332613,1.5884708374063903,1.7167349007131252,1.851884312157713,2.2096039928271027,0.011718212918568992
v_subj.99,2.0661155852057296,0.24829753441022873,1.5879943402440082,1.8932180770024558,2.070207537219421,2.2363377668997133,2.551340057359822,0.016500274326539926
v_subj.100,1.2032112736446776,0.12662330191256238,0.9616339850832116,1.1164545190982755,1.2017234624018496,1.2862000302201861,1.4533362079865806,0.003301181319119841
v_subj.101,1.0862689506447776,0.1499382475738101,0.8096827129798119,0.9867120595309651,1.0767611696090722,1.1799600323963624,1.389046029089208,0.004362385826832628
t,0.5729722957332856,0.020010445508963328,0.5333720423759742,0.560051678577784,0.5725012442059211,0.5862201401023992,0.6131019230792588,0.0009450788157817694
t_std,0.11114734257163905,0.015197301331867736,0.08513814954791363,0.10061275769611273,0.10959691171346972,0.12042169447876205,0.14427788536646585,0.0006174165687319547
t_subj.12,0.55565830344066,0.027750723356861278,0.5027290684379537,0.5357428572730809,0.5538191164760776,0.5775905057979001,0.6060433307701524,0.0009907392614841302
t_subj.13,0.7191926455602176,0.03798265997403764,0.639566243193599,0.692523185184618,0.7255559297951555,0.7475792580981692,0.7777655607570055,0.0015804629442750947
t_subj.14,0.4787369011174139,0.018287625621987918,0.4387956835513726,0.46737535726495627,0.47977469591975486,0.49189853008466733,0.5101727036811824,0.0007616535304791011
t_subj.16,0.6341307025747115,0.023404062296968585,0.5874937878278912,0.6203944357731243,0.6349493104950988,0.6471721341832974,0.6881367390344388,0.0007794136106513468
t_subj.21,0.7255038386324226,0.018828002880114436,0.6856253680846798,0.7137810876953884,0.7274165102668909,0.7387867848303153,0.7578705594935855,0.000684450245423382
t_subj.23,0.5144746195082225,0.02626862158336176,0.456795692788432,0.4986458436312093,0.5171347925637482,0.5337478342305858,0.5583575892454455,0.0011426972237353445
t_subj.24,0.42517770767722507,0.02749099037427179,0.36397571710827975,0.40882645000180834,0.428291271874179,0.4449952109005473,0.4710008705829599,0.0012478711855322465
t_subj.25,0.5281703050276968,0.04354066475156982,0.4304131104796286,0.5027338969587096,0.5338504033026951,0.558947818954053,0.5981577860987946,0.0032659102742033895
t_subj.26,0.5773419121055494,0.05993092451464491,0.42285949477120965,0.5421061527904677,0.5901915723643725,0.6238863068075439,0.6547442271004598,0.00456690977495314
t_subj.27,0.5667156978844238,0.0638239264475218,0.43183503800318207,0.5277903638217301,0.5686474567212975,0.6101010299570415,0.6861522581700711,0.0035419537206925317
t_subj.28,0.38985245087728515,0.029889204573626624,0.3214815729021741,0.3724974770764741,0.3943759381617767,0.4110764789341035,0.4376657084834505,0.0015580857288878592
t_subj.29,0.5207742924492491,0.04989788266515898,0.41467271432190383,0.4864919000603226,0.5240898912924095,0.5579604210478238,0.6068828819903138,0.0024479954440381453
t_subj.30,0.5269708407385632,0.07122999790263497,0.38571324959491216,0.47899359642001366,0.5236138563491662,0.5758297534081849,0.6669164287646928,0.0036063949721736677
t_subj.34,0.6960272036330706,0.05552693561226883,0.5661338449654009,0.6644685889651463,0.7020697487932612,0.7360087339839712,0.7825902388885346,0.003473840568737208
