,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.10,0.41452291703634364,0.02257099852142354,0.35485728431997454,0.4038272949505921,0.4183559862580303,0.43006916467303646,0.44935041825905875,0.0016089612176831071
t_subj.15,0.44357614075138374,0.017442035694928044,0.405932246988256,0.43222121624667925,0.4445097098140076,0.4562030225382877,0.4738068518652487,0.0006256616083832957
t_subj.17,0.49395198010935265,0.03313269394171634,0.4212140491692314,0.47249910595620825,0.49680539960101894,0.5181044932565542,0.5510381213404039,0.002110445426360459
t_subj.18,0.5044406082500447,0.02674879097083684,0.44728140535874084,0.4898779416312735,0.50761264581682,0.5230645402741807,0.5460125725535083,0.0018154033209010132
t_subj.20,0.5953323606775156,0.07891423644114709,0.42003542711889624,0.5470734314008049,0.6127983616499595,0.6571258045719175,0.7062894581462006,0.00654637625130895
t_subj.22,0.39076201303518227,0.027324808526411414,0.3317355648536129,0.3730244128725925,0.3922616269993939,0.409941443790244,0.439059366599588,0.0019437159466816859
t_subj.31,0.49034585777093326,0.042843486295029126,0.40140252129874787,0.46330463604172145,0.49441029906898926,0.5214451310396778,0.563733885884683,0.0022472542680726753
t_subj.32,0.5448799351886825,0.04509338559890534,0.4463748925570707,0.5150902689336861,0.5494995855795439,0.5780577487570384,0.6210847319862907,0.0026640687105200763
t_subj.33,0.4817940713835969,0.04527961387821155,0.3805012431500026,0.4527028646679441,0.4847949815361345,0.515211570926795,0.5588762801159564,0.002566590109588165
t_subj.39,0.38073692623291255,0.03926369908286294,0.2988612600511199,0.3578176262858412,0.379528015057075,0.40408984157511724,0.46365619665714636,0.0024668687648528006
t_subj.44,0.46084664158915994,0.05152520360362273,0.35922983926469715,0.4266306865124392,0.46261307840206217,0.49598240478853983,0.5609631941366224,0.003238899657725441
t_subj.47,0.4974276000251002,0.042575750405421615,0.40140739301728934,0.47324484589909643,0.5007059751780367,0.5250531711481402,0.5799404694635268,0.0026144364644165316
t_subj.49,0.4403735079809522,0.04082214062814698,0.3522978715828421,0.4145716437929348,0.4439231278911878,0.47012972491311256,0.509302111976712,0.0026080253043056236
t_subj.50,0.3740965214105712,0.026429978678696543,0.317002187563554,0.357163057996688,0.3768036501932737,0.3934871006817652,0.4173947826855149,0.0015270604720715535
t_subj.51,0.48933210081640316,0.04398784178219029,0.3950511008403552,0.46217992597973717,0.49361489350051063,0.5213718320421273,0.5634366953212414,0.002705698298126193
t_subj.52,0.34790761662758235,0.03584488410295821,0.27423763173911503,0.32490099893076796,0.3501526404135872,0.3727441070701569,0.4094909959468289,0.0018386302882212996
t_subj.53,0.3917358450750066,0.028373950691510455,0.3292271380798138,0.3742868195061895,0.39345744194782006,0.4118787516376073,0.44042413765968763,0.0018067627350407934
t_subj.57,0.3812601150596301,0.02168897806045947,0.3311765422667406,0.36923479339157733,0.38390133419576467,0.3969106509584728,0.416550646982311,0.0013277156222831223
t_subj.58,0.36459590400835934,0.03815458073401709,0.28429173593502266,0.34099104512599376,0.36659944503157,0.391105354947107,0.4337803526315825,0.002550988340270754
t_subj.59,0.4684606873040512,0.02368655500314932,0.4162432249174062,0.4541548140843638,0.46905108673997786,0.4864878126066157,0.5076344714026145,0.0014949641460263927
t_subj.62,0.4469523524494198,0.022950662673911274,0.3953246071934968,0.43334263412675395,0.44810744645529627,0.46200850469052435,0.48746854393002065,0.00071656834487731
t_subj.64,0.5536076367123591,0.0396896283943871,0.4645006165152306,0.530868201333896,0.5593562608640984,0.5823599052759618,0.615947188737851,0.0030656119472130846
t_subj.65,0.3558176549992018,0.029911924933385046,0.29658114357460824,0.33808195372119504,0.3564087532364336,0.3736241331789366,0.4197903805107421,0.0019142982272627531
t_subj.67,0.45797434853935265,0.03503957806218754,0.37918470678675154,0.43734580460524364,0.46152314320623256,0.48413053063052003,0.5144861139420255,0.002192581348394636
t_subj.68,0.4706684810913359,0.03791710865325351,0.3914145539084355,0.4455968894268785,0.4740894744260352,0.4992569813613326,0.534928675412001,0.0024116263883239555
t_subj.69,0.44980746950853745,0.027022790280298435,0.39429332190698596,0.43107849999598086,0.4530162782973552,0.469794205037468,0.4922149186622563,0.0013506380912612
t_subj.71,0.406563379896105,0.022716376626680662,0.35497057488505107,0.39297849862371526,0.4088519225916499,0.42231982193495254,0.44414049372592607,0.0012451852775576405
t_subj.72,0.4809606598349634,0.028636456063583924,0.4178376255799049,0.4632235011129525,0.48406071186000027,0.5013473056723784,0.5273405645555329,0.0014356748007829363
t_subj.74,0.541247987024536,0.017037446360700422,0.5038731850762577,0.5311601619159361,0.5432424944926869,0.5531295411725194,0.570436432097891,0.0006584206544449356
t_subj.76,0.436641151761647,0.025983840972232327,0.3868043653126558,0.41930420994045814,0.4379980358923515,0.45103705686530193,0.49456394542913307,0.0012610972598603536
t_subj.77,0.44881149898922357,0.05509337957990772,0.34509102242485173,0.40907254066326626,0.4483863871159733,0.4883243235601639,0.5479273352812295,0.00367901444544111
t_subj.78,0.3657590988602044,0.029848846455420335,0.3053137659124636,0.3478709699576926,0.36607346616684844,0.3840256209480662,0.42578920952015786,0.0018009500830563608
t_subj.80,0.5051744563467522,0.05636219773087423,0.3831906514699261,0.46923777039207304,0.5118342634873602,0.5455344345040652,0.5979272549676757,0.0041449309807651494
t_subj.83,0.5694077869546597,0.02510913200286071,0.5105397981757865,0.5547240674381961,0.5722455000372445,0.5877476503982348,0.6093850167125716,0.0017801020508902935
t_subj.88,0.4079741463675702,0.01846042818197994,0.3673483213488593,0.39849789210244263,0.410649929007116,0.42068316782964066,0.4348894835653281,0.0012233394114814574
t_subj.90,0.36607279750532806,0.02249627163669546,0.3167354488576454,0.351962732187482,0.3676928775467435,0.3820476085571168,0.4053975249346972,0.0012820778067257313
t_subj.92,0.5630750412646008,0.07190786194246412,0.4170651253495316,0.5136221022689201,0.5677307828293439,0.621154460264071,0.675602721144971,0.006212439825890546
t_subj.93,0.5385765235401442,0.04299641580600655,0.4356262835531491,0.51531461919585,0.5487002756157,0.5698679650991507,0.5999786018474286,0.003345359479990255
t_subj.95,0.47153156773353294,0.02696279564060236,0.4067857902654988,0.45776074071573397,0.47513776365050203,0.4895363371771263,0.5141429556484414,0.0016985811858164397
t_subj.97,0.6868610645430796,0.023286270586699444,0.6372800389447659,0.67255874213216,0.6883244187433736,0.702543406741632,0.7302885781907635,0.0009209130272739664
