subj_idx,category,stim,response,accuracy,rt,age
54,4,1,NaN,0,NaN,1
54,4,0,2,1,1.072,1
54,4,0,2,1,1.279,1
54,4,0,2,1,1.242,1
54,4,1,NaN,1,1.346,1
54,4,0,2,1,1.871,1
54,4,1,NaN,1,1.128,1
54,4,0,2,1,1.062,1
54,4,0,2,1,1.492,1
54,4,0,2,1,1.824,1
54,4,0,NaN,0,NaN,1
54,4,0,2,1,1.562,1
54,4,1,NaN,0,NaN,1
54,4,0,2,1,1.194,1
54,4,0,2,1,1.159,1
54,1,1,1,1,0.894,1
54,1,1,1,1,1.299,1
54,1,1,1,1,1.06,1
54,1,0,2,1,1.475,1
54,1,1,1,1,1.077,1
54,1,0,2,1,1.258,1
54,1,0,2,1,1.069,1
54,1,1,1,1,0.908,1
54,1,0,2,1,1.325,1
54,1,0,2,1,1.3,1
54,1,0,2,1,1.548,1
54,1,1,1,1,0.818,1
54,1,1,1,1,0.971,1
54,1,0,2,1,1.34,1
54,1,1,1,1,1.342,1
54,1,0,2,1,1.274,1
54,1,1,1,1,0.895,1
54,1,0,2,1,1.846,1
54,1,0,2,1,1.512,1
54,1,1,1,1,0.644,1
54,1,0,1,0,2.097,1
54,1,0,2,1,1.977,1
54,1,1,1,1,1.278,1
54,1,1,1,1,1.396,1
54,1,1,1,1,0.939,1
54,1,1,1,1,0.978,1
54,1,0,2,1,0.969,1
54,1,0,2,1,0.84,1
54,1,1,1,1,1.104,1
54,1,0,2,1,0.985,1
54,3,1,1,1,0.9,1
54,3,0,2,1,0.978,1
54,3,0,2,1,1.032,1
54,3,0,2,1,1.631,1
54,3,1,1,1,0.69,1
54,3,0,2,1,1.189,1
54,3,1,1,1,0.981,1
54,3,0,2,1,2.105,1
54,3,1,2,1,2.089,1
54,3,1,1,1,0.849,1
54,3,1,1,1,0.963,1
54,3,0,2,1,1.632,1
54,3,1,1,1,1.15,1
54,3,1,1,1,1.231,1
54,3,1,1,1,0.812,1
54,3,1,1,1,0.855,1
54,3,1,1,1,0.858,1
54,3,1,1,1,1.128,1
54,3,0,2,1,1.18,1
54,3,1,1,1,1.003,1
54,3,0,2,1,0.961,1
54,3,0,1,0,1.871,1
54,3,0,1,0,2.118,1
54,3,0,2,1,0.915,1
54,3,1,1,1,1.154,1
54,3,1,1,1,1.307,1
54,3,0,2,1,1.673,1
54,3,0,1,0,1.581,1
54,3,1,1,1,1.392,1
54,3,0,2,1,1.021,1
54,5,0,2,1,2.254,1
54,5,0,2,1,1.166,1
54,5,0,2,1,1.649,1
54,5,1,1,1,1.006,1
54,5,0,2,1,2.473,1
54,5,0,1,0,1.912,1
54,5,1,1,1,1.512,1
54,5,1,1,1,0.938,1
54,5,1,1,1,1.156,1
54,5,1,2,0,1.912,1
54,5,1,1,1,1.046,1
54,5,0,2,1,1.261,1
54,5,0,2,1,1.069,1
54,5,1,1,1,1.112,1
54,5,1,1,1,1.118,1
54,5,1,1,1,1.078,1
54,5,1,1,1,0.911,1
54,5,1,1,1,0.947,1
54,5,0,2,1,1.773,1
54,5,0,2,1,1.18,1
54,5,1,1,1,0.868,1
54,5,0,2,1,1.89,1
54,5,0,2,1,1.572,1
54,5,0,2,1,1.025,1
54,5,0,2,1,1.577,1
54,5,1,1,1,0.942,1
54,5,1,1,1,0.91,1
54,5,0,2,1,1.691,1
54,5,0,2,1,2.349,1
54,5,1,1,1,1.196,1
54,2,0,2,1,1.248,1
54,2,1,1,1,0.746,1
54,2,1,1,1,1.318,1
54,2,0,1,0,2.221,1
54,2,0,1,0,2.332,1
54,2,1,1,1,1.239,1
54,2,1,1,1,1.361,1
54,2,1,1,1,0.992,1
54,2,1,1,1,1.145,1
54,2,0,2,1,1.391,1
54,2,1,1,1,0.774,1
54,2,1,1,1,1.82,1
54,2,0,2,1,1.995,1
54,2,0,2,1,1.443,1
54,2,1,1,0,0.731,1
54,2,0,2,1,1.826,1
54,2,0,1,0,2.322,1
54,2,0,2,1,1.201,1
54,2,1,1,1,1.199,1
54,2,1,1,1,1.624,1
54,2,1,1,1,1.558,1
54,2,1,1,1,1.337,1
54,2,0,2,1,1.319,1
54,2,1,2,0,1.315,1
54,2,0,2,1,1.243,1
54,2,1,1,1,0.851,1
54,2,1,1,1,1.599,1
54,2,0,2,1,1.641,1
54,2,0,2,1,1.038,1
54,2,0,1,0,1.626,1
57,4,0,1,1,0.838,0
57,4,1,2,1,1.653,0
57,4,0,1,1,1.903,0
57,4,0,1,1,1.037,0
57,4,1,2,1,0.651,0
57,4,0,1,1,0.795,0
57,4,0,1,1,1.428,0
57,4,0,1,1,1.349,0
57,4,0,1,1,0.857,0
57,4,1,2,1,1.011,0
57,4,0,1,1,1.048,0
57,4,0,1,1,1.043,0
57,4,1,2,1,1.306,0
57,4,0,1,1,0.859,0
57,4,1,2,1,1.222,0
57,4,0,1,1,0.745,0
57,4,0,1,1,1.404,0
57,4,0,1,1,1.223,0
57,4,1,2,1,0.633,0
57,4,0,1,1,1.29,0
57,4,0,1,1,1.279,0
57,4,1,2,1,0.979,0
57,4,1,2,1,0.779,0
57,4,1,2,1,0.978,0
57,4,1,2,1,0.561,0
57,4,1,2,1,0.595,0
57,4,1,2,1,0.662,0
57,4,1,2,1,0.91,0
57,4,1,2,1,0.622,0
57,5,0,1,1,0.784,0
57,5,0,1,1,0.846,0
57,5,1,2,1,0.64,0
57,5,0,1,1,0.603,0
57,5,0,1,1,0.815,0
57,5,0,1,1,1.23,0
57,5,0,1,1,0.793,0
57,5,1,2,1,0.686,0
57,5,0,1,1,0.98,0
57,5,1,2,1,0.489,0
57,5,1,1,0,1.407,0
57,5,0,1,1,0.666,0
57,5,1,2,1,0.835,0
57,5,1,2,1,0.638,0
57,5,1,2,1,0.655,0
57,5,0,1,1,0.811,0
57,5,1,2,1,1.072,0
57,5,1,2,1,0.702,0
57,5,1,2,1,1.2,0
57,5,0,1,1,0.764,0
57,5,0,1,1,0.919,0
57,5,0,1,1,0.674,0
57,5,1,2,1,0.564,0
57,5,0,1,1,0.898,0
57,5,1,2,1,0.582,0
57,5,1,2,1,0.854,0
57,5,0,1,1,0.585,0
57,5,1,2,1,0.786,0
57,5,0,1,1,0.984,0
57,5,1,2,1,0.842,0
57,3,1,2,1,0.577,0
57,3,1,2,1,0.538,0
57,3,1,2,0,0.485,0
57,3,1,2,1,0.554,0
57,3,1,2,1,0.933,0
57,3,1,2,1,0.669,0
57,3,0,1,1,0.817,0
57,3,0,1,1,0.62,0
57,3,1,2,1,0.984,0
57,3,0,1,1,1.293,0
57,3,1,2,1,0.798,0
57,3,0,1,1,0.662,0
57,3,0,1,1,0.603,0
57,3,1,2,1,0.567,0
57,3,1,2,1,0.649,0
57,3,1,2,1,0.61,0
57,3,1,2,1,1.214,0
57,3,1,2,1,0.48,0
57,3,1,2,1,0.594,0
57,3,0,1,1,0.593,0
57,3,1,2,0,0.584,0
57,3,0,1,1,0.605,0
57,3,0,1,1,0.565,0
57,3,0,1,1,0.958,0
57,3,0,1,1,2.226,0
57,3,1,2,1,0.457,0
57,3,0,1,1,0.71,0
57,3,1,1,0,0.629,0
57,3,0,1,1,0.907,0
57,3,0,1,1,0.881,0
57,1,0,1,1,0.577,0
57,1,0,1,1,0.615,0
57,1,1,2,1,1.02,0
57,1,1,2,1,0.938,0
57,1,1,2,1,0.638,0
57,1,0,1,1,0.581,0
57,1,1,2,1,0.754,0
57,1,1,2,1,0.882,0
57,1,1,2,1,0.796,0
57,1,1,2,1,0.669,0
57,1,0,1,1,0.653,0
57,1,0,1,1,0.677,0
57,1,0,1,1,0.671,0
57,1,1,2,1,0.606,0
57,1,0,1,1,1.091,0
57,1,1,2,1,1.095,0
57,1,0,1,1,0.63,0
57,1,1,2,1,0.617,0
57,1,1,2,1,0.761,0
57,1,0,1,1,1.075,0
57,1,0,1,1,0.629,0
57,1,0,1,1,0.689,0
57,1,1,2,1,0.596,0
57,1,0,1,1,0.603,0
57,1,1,2,1,0.563,0
57,1,0,1,1,0.533,0
57,1,0,1,1,0.621,0
57,1,1,2,1,0.577,0
57,1,0,1,1,0.52,0
57,1,1,2,1,0.491,0
57,2,0,1,1,0.589,0
57,2,0,1,1,0.651,0
57,2,1,2,1,0.653,0
57,2,0,1,1,0.591,0
57,2,1,2,1,1.157,0
57,2,0,1,1,0.732,0
57,2,1,2,1,0.84,0
57,2,0,1,1,0.817,0
57,2,0,1,1,0.604,0
57,2,1,2,1,0.625,0
57,2,0,1,1,1.212,0
57,2,0,1,1,1.693,0
57,2,1,2,1,0.571,0
57,2,1,2,1,0.718,0
57,2,0,1,1,0.66,0
57,2,0,1,1,0.73,0
57,2,0,1,1,0.681,0
57,2,1,1,0,1.73,0
57,2,1,2,1,0.499,0
57,2,0,1,1,0.654,0
57,2,1,2,1,0.708,0
57,2,1,2,1,0.774,0
57,2,1,2,1,0.6,0
57,2,1,2,1,0.643,0
57,2,0,1,1,0.814,0
57,2,0,1,1,1.101,0
57,2,0,1,1,0.616,0
57,2,1,2,1,0.502,0
57,2,1,2,1,0.665,0
57,2,1,2,1,0.918,0
58,2,0,1,1,1.169,0
58,2,1,2,1,1.024,0
58,2,0,1,1,1.231,0
58,2,1,2,1,0.914,0
58,2,1,2,1,1.663,0
58,2,1,2,1,1.05,0
58,2,0,1,1,1.643,0
58,2,0,1,1,1.735,0
58,2,0,1,1,1.222,0
58,2,1,2,1,1.295,0
58,2,0,1,1,1.41,0
58,2,1,2,1,1.293,0
58,2,1,2,0,1.494,0
58,2,0,1,1,1.445,0
58,2,1,2,1,1.016,0
58,2,1,2,1,0.996,0
58,2,1,2,1,1.17,0
58,2,0,1,1,2.229,0
58,2,1,2,0,1.243,0
58,2,1,2,1,1.165,0
58,2,1,2,1,0.945,0
58,2,1,2,1,1.301,0
58,2,0,1,1,1.167,0
58,2,1,2,1,1.312,0
58,2,0,1,1,1.44,0
58,2,0,1,1,2.055,0
58,2,1,2,0,1.018,0
58,2,1,2,1,1.173,0
58,2,1,2,1,1.019,0
58,4,0,1,1,1.553,0
58,4,0,1,1,1.282,0
58,4,1,2,1,1.128,0
58,4,1,2,1,1.393,0
58,4,0,1,1,1.382,0
58,4,1,2,1,0.98,0
58,4,0,1,1,1.249,0
58,4,0,1,1,0.913,0
58,4,1,2,1,0.91,0
58,4,1,2,1,0.801,0
58,4,0,1,1,1.247,0
58,4,0,1,1,0.988,0
58,4,0,1,1,0.874,0
58,4,1,2,1,1.06,0
58,4,0,1,1,0.948,0
58,4,1,2,1,1.091,0
58,4,0,1,1,1.861,0
58,4,1,2,1,0.82,0
58,4,0,1,1,1.334,0
58,4,1,2,1,1.096,0
58,4,0,1,1,1.081,0
58,4,1,2,1,0.956,0
58,4,0,1,1,0.831,0
58,4,1,2,1,1.345,0
58,4,1,2,1,1.034,0
58,4,1,2,1,1.049,0
58,4,0,1,1,0.887,0
58,4,1,2,1,0.854,0
58,4,1,2,1,1.529,0
58,4,0,1,1,1.023,0
58,1,1,2,1,1.079,0
58,1,0,1,1,1.283,0
58,1,0,1,1,1.166,0
58,1,0,1,1,0.998,0
58,1,1,2,1,0.922,0
58,1,0,1,1,0.658,0
58,1,0,1,1,0.669,0
58,1,1,2,1,0.831,0
58,1,1,1,0,1.226,0
58,1,1,2,1,0.672,0
58,1,1,2,1,0.614,0
58,1,0,1,1,0.611,0
58,1,1,2,1,0.537,0
58,1,1,2,1,0.675,0
58,1,0,1,1,0.637,0
58,1,0,1,1,0.54,0
58,1,1,2,1,1.047,0
58,1,1,2,1,0.636,0
58,1,1,2,1,0.472,0
58,1,1,2,1,0.673,0
58,1,1,2,1,0.594,0
58,1,0,1,1,0.627,0
58,1,0,1,1,0.686,0
58,1,1,2,1,0.851,0
58,1,0,1,1,0.654,0
58,1,0,1,1,0.59,0
58,1,1,2,0,0.93,0
58,1,0,1,1,0.926,0
58,1,0,1,1,0.597,0
58,1,1,2,1,1.042,0
58,3,1,2,1,0.799,0
58,3,0,1,1,1.102,0
58,3,0,1,1,0.865,0
58,3,1,2,1,0.584,0
58,3,1,2,1,0.837,0
58,3,0,1,1,0.624,0
58,3,0,1,1,1.113,0
58,3,1,2,1,0.751,0
58,3,0,1,1,1.073,0
58,3,1,1,0,0.967,0
58,3,1,2,1,0.976,0
58,3,1,2,1,0.821,0
58,3,0,1,1,0.747,0
58,3,1,2,1,1.123,0
58,3,0,1,1,0.988,0
58,3,0,1,1,0.943,0
58,3,1,2,1,1.036,0
58,3,1,2,1,0.813,0
58,3,0,1,1,0.689,0
58,3,1,2,1,1.084,0
58,3,0,1,1,0.74,0
58,3,1,2,1,1.045,0
58,3,1,2,1,0.925,0
58,3,0,1,1,0.773,0
58,3,0,1,1,0.79,0
58,3,1,2,1,0.945,0
58,3,0,1,1,0.722,0
58,3,1,2,1,1.015,0
58,3,0,1,1,0.904,0
58,3,0,1,1,0.742,0
58,5,1,2,1,0.987,0
58,5,1,2,1,1.2,0
58,5,1,2,1,1.186,0
58,5,0,1,1,0.813,0
58,5,0,1,1,0.757,0
58,5,0,1,1,0.816,0
58,5,0,1,1,0.757,0
58,5,0,1,1,0.626,0
58,5,0,1,1,0.622,0
58,5,0,1,1,0.732,0
58,5,0,1,1,0.795,0
58,5,1,2,1,0.952,0
58,5,1,2,1,1.142,0
58,5,0,1,1,0.725,0
58,5,1,2,1,1.026,0
58,5,1,2,1,1.054,0
58,5,0,1,1,0.545,0
58,5,1,2,1,0.89,0
58,5,0,1,1,0.818,0
58,5,0,1,1,0.56,0
58,5,0,1,1,0.706,0
58,5,1,2,1,1.034,0
58,5,0,1,1,0.882,0
58,5,0,1,1,1.01,0
58,5,1,2,1,1.043,0
58,5,1,2,1,0.895,0
58,5,1,2,1,0.656,0
58,5,1,2,1,0.785,0
58,5,1,2,1,0.862,0
58,5,1,2,1,0.678,0
59,4,1,2,1,1.058,0
59,4,1,2,1,1.133,0
59,4,0,1,1,0.728,0
59,4,1,2,1,1.145,0
59,4,1,2,1,1.054,0
59,4,1,2,1,1.392,0
59,4,1,2,1,0.902,0
59,4,0,1,1,0.908,0
59,4,0,1,1,0.769,0
59,4,0,1,1,0.686,0
59,4,0,1,1,1.082,0
59,4,0,1,1,1.228,0
59,4,1,2,1,1.796,0
59,4,0,1,1,0.725,0
59,4,0,1,1,0.608,0
59,4,1,1,0,2.299,0
59,4,0,2,0,1.745,0
59,4,1,2,1,1.142,0
59,4,1,2,1,0.92,0
59,4,0,1,1,1.102,0
59,4,0,1,1,1.002,0
59,4,0,1,1,0.974,0
59,4,1,1,0,1.667,0
59,4,1,1,0,1.565,0
59,4,0,1,1,0.78,0
59,4,1,2,1,1.02,0
59,4,0,1,1,0.634,0
59,4,1,2,1,1.106,0
59,4,1,2,1,0.938,0
59,3,1,2,1,0.641,0
59,3,0,1,1,0.756,0
59,3,0,1,1,0.684,0
59,3,0,1,1,0.762,0
59,3,0,1,1,0.779,0
59,3,1,2,1,0.623,0
59,3,1,2,1,0.934,0
59,3,0,1,1,0.895,0
59,3,1,2,1,0.838,0
59,3,1,2,1,0.688,0
59,3,1,2,1,0.911,0
59,3,1,2,1,0.959,0
59,3,0,1,1,0.616,0
59,3,1,2,1,0.812,0
59,3,0,1,1,0.747,0
59,3,0,1,1,0.691,0
59,3,1,2,1,0.888,0
59,3,1,2,1,0.871,0
59,3,0,1,1,0.643,0
59,3,1,2,0,0.832,0
59,3,0,1,1,0.601,0
59,3,1,2,1,0.579,0
59,3,0,1,1,0.664,0
59,3,1,2,1,0.694,0
59,3,0,1,1,0.9,0
59,3,1,2,1,0.857,0
59,3,1,2,1,0.613,0
59,3,0,1,1,0.659,0
59,3,1,2,1,0.76,0
59,3,0,1,1,0.579,0
59,5,0,1,1,0.733,0
59,5,0,1,1,0.671,0
59,5,1,2,1,0.851,0
59,5,0,1,1,0.716,0
59,5,1,1,1,1.279,0
59,5,0,1,1,1.078,0
59,5,1,2,1,1.961,0
59,5,1,2,1,0.738,0
59,5,1,2,1,0.632,0
59,5,1,2,1,0.94,0
59,5,1,2,1,0.929,0
59,5,1,2,1,0.656,0
59,5,1,2,1,0.715,0
59,5,0,1,1,0.648,0
59,5,0,1,1,0.725,0
59,5,1,2,1,0.696,0
59,5,0,1,1,0.666,0
59,5,1,1,1,1.545,0
59,5,0,1,1,0.731,0
59,5,0,1,1,0.9,0
59,5,1,2,1,1.051,0
59,5,0,1,1,0.751,0
59,5,1,2,1,2.414,0
59,5,1,2,1,0.654,0
59,5,0,1,1,0.806,0
59,5,1,2,1,1.153,0
59,5,1,2,1,0.849,0
59,5,0,1,1,0.674,0
59,5,0,1,1,1.092,0
59,5,1,2,1,1.011,0
59,2,1,2,1,0.7,0
59,2,1,2,1,1.023,0
59,2,0,1,1,0.812,0
59,2,1,2,1,0.728,0
59,2,1,2,1,0.852,0
59,2,1,2,1,0.726,0
59,2,1,2,1,0.625,0
59,2,0,1,1,0.563,0
59,2,0,1,1,0.85,0
59,2,1,2,1,0.654,0
59,2,1,2,1,0.787,0
59,2,0,1,1,0.699,0
59,2,1,2,1,0.786,0
59,2,0,1,1,0.797,0
59,2,1,2,1,1.737,0
59,2,1,1,0,0.813,0
59,2,0,1,1,0.779,0
59,2,0,1,1,0.871,0
59,2,0,1,1,0.856,0
59,2,1,2,1,0.847,0
59,2,0,1,1,0.708,0
59,2,0,1,1,0.826,0
59,2,0,1,1,0.803,0
59,2,0,1,1,0.763,0
59,2,1,1,0,1.786,0
59,2,0,1,1,0.798,0
59,2,0,1,1,0.858,0
59,2,0,2,0,1.112,0
59,2,1,2,1,0.628,0
59,2,1,2,1,0.905,0
59,1,1,2,1,0.962,0
59,1,1,2,1,0.69,0
59,1,0,1,1,0.682,0
59,1,0,1,1,0.617,0
59,1,0,1,1,0.666,0
59,1,1,2,1,0.657,0
59,1,1,2,1,0.962,0
59,1,0,1,1,0.781,0
59,1,1,2,1,1.299,0
59,1,0,1,1,0.587,0
59,1,0,1,1,1.144,0
59,1,0,1,1,0.758,0
59,1,0,1,1,0.541,0
59,1,0,1,1,0.643,0
59,1,1,2,1,0.788,0
59,1,0,1,1,0.68,0
59,1,0,1,1,0.667,0
59,1,1,2,1,0.941,0
59,1,0,1,1,0.622,0
59,1,0,1,1,0.641,0
59,1,1,2,1,0.598,0
59,1,1,2,1,1.096,0
59,1,1,2,1,0.744,0
59,1,1,2,1,0.706,0
59,1,0,1,1,0.634,0
59,1,1,2,1,0.875,0
59,1,0,1,1,0.667,0
59,1,1,2,1,0.751,0
59,1,1,2,1,0.513,0
59,1,1,2,1,0.761,0
60,5,1,1,0,1.773,1
60,5,1,2,1,1.868,1
60,5,1,2,1,1.934,1
60,5,0,1,1,1.856,1
60,5,0,1,1,1.852,1
60,5,1,1,0,1.961,1
60,5,0,1,1,1.539,1
60,5,1,1,0,1.955,1
60,5,0,1,1,2.195,1
60,5,0,1,1,1.77,1
60,5,1,2,1,1.176,1
60,5,1,2,1,1.323,1
60,5,1,1,0,1.897,1
60,5,0,1,1,1.84,1
60,5,0,1,1,1.105,1
60,5,0,1,1,1.118,1
60,5,0,1,1,1.869,1
60,5,1,2,1,2.191,1
60,5,1,2,1,1.792,1
60,5,1,1,0,1.207,1
60,5,0,1,1,2.254,1
60,5,1,NaN,0,NaN,1
60,5,1,2,1,1.11,1
60,5,1,1,1,1.673,1
60,5,1,NaN,0,NaN,1
60,5,0,1,1,1.395,1
60,5,0,1,1,1.291,1
60,5,0,1,1,1.767,1
60,5,0,1,1,1.104,1
60,3,1,2,1,0.999,1
60,3,1,2,1,1.213,1
60,3,1,2,1,1.365,1
60,3,1,NaN,0,NaN,1
60,3,0,1,1,1.455,1
60,3,1,2,1,1.121,1
60,3,1,1,0,1.091,1
60,3,0,1,1,NaN,1
60,3,1,2,1,0.957,1
60,3,0,NaN,0,NaN,1
60,3,0,1,1,1.339,1
60,3,1,2,1,1.641,1
60,3,0,1,1,1.207,1
60,3,1,1,0,1.773,1
60,3,1,2,1,1.134,1
60,3,0,NaN,0,NaN,1
60,3,0,NaN,0,NaN,1
60,3,0,1,1,2.279,1
60,3,1,2,1,0.726,1
60,3,0,1,1,2.438,1
60,3,0,2,0,1.173,1
60,3,0,1,1,0.939,1
60,3,0,1,1,1.077,1
60,3,1,NaN,0,NaN,1
60,3,1,2,1,0.812,1
60,3,0,2,0,1.576,1
60,3,1,1,0,1.827,1
60,3,0,1,1,1.333,1
60,3,1,1,0,2.219,1
60,3,0,2,0,2.013,1
60,2,0,1,1,1.886,1
60,2,1,2,1,1.403,1
60,2,1,2,1,0.769,1
60,2,1,2,1,1.874,1
60,2,0,1,1,1.441,1
60,2,0,1,1,1.062,1
60,2,1,1,0,1.687,1
60,2,1,2,1,0.685,1
60,2,0,1,1,1.242,1
60,2,0,1,1,1.062,1
60,2,0,1,1,0.934,1
60,2,1,1,0,1.891,1
60,2,0,1,1,1.287,1
60,2,0,1,1,1.708,1
60,2,0,1,1,1.348,1
60,2,0,1,1,1.611,1
60,2,1,2,1,1.595,1
60,2,1,2,1,1.676,1
60,2,1,1,0,1.916,1
60,2,1,2,1,1.165,1
60,2,0,NaN,0,NaN,1
60,2,1,1,0,1.203,1
60,2,1,2,1,1.403,1
60,2,0,1,1,2.144,1
60,2,1,2,1,1.182,1
60,2,1,2,1,0.865,1
60,2,0,1,1,1.234,1
60,2,0,1,1,1.798,1
60,2,1,1,0,1.717,1
60,2,0,1,1,1.788,1
61,5,1,1,1,1.617,1
61,5,1,1,1,1.505,1
61,5,0,2,1,1.644,1
61,5,1,1,1,1.641,1
61,5,0,2,1,1.909,1
61,5,1,1,1,1.365,1
61,5,0,2,1,1.666,1
61,5,1,1,1,1.037,1
61,5,1,1,1,1.241,1
61,5,1,1,1,1.144,1
61,5,0,2,1,2.173,1
61,5,1,1,1,0.854,1
61,5,1,1,1,0.849,1
61,5,1,1,1,0.938,1
61,5,0,2,1,2.085,1
61,5,1,1,1,0.891,1
61,5,0,2,1,1.732,1
61,5,0,1,0,1.412,1
61,5,0,1,0,1.567,1
61,5,0,2,1,1.683,1
61,5,0,2,1,1.629,1
61,5,1,1,1,1.642,1
61,5,1,1,1,1.108,1
61,5,1,1,1,1.162,1
61,5,0,2,1,1.615,1
61,5,1,2,0,1.861,1
61,5,0,2,1,1.753,1
61,5,0,2,1,2.015,1
61,5,0,1,0,2.44,1
61,4,0,2,1,1.125,1
61,4,0,1,0,1.095,1
61,4,1,1,1,1.238,1
61,4,0,2,1,1.668,1
61,4,0,2,1,1.854,1
61,4,0,2,1,1.971,1
61,4,1,1,0,1.164,1
61,4,1,1,1,1.201,1
61,4,0,1,0,1.405,1
61,4,1,1,1,1.095,1
61,4,0,1,0,1.363,1
61,4,1,2,0,1.575,1
61,4,1,1,1,0.919,1
61,4,1,1,1,0.944,1
61,4,1,1,1,1.26,1
61,4,1,1,1,0.905,1
61,4,0,2,1,1.367,1
61,4,1,1,1,1.938,1
61,4,0,2,1,1.996,1
61,4,1,1,1,1.528,1
61,4,0,2,1,2.143,1
61,4,1,1,1,0.891,1
61,4,1,1,1,1.36,1
61,4,1,1,1,1.685,1
61,4,1,2,0,1.625,1
61,4,0,1,0,1.559,1
61,4,1,1,1,0.885,1
61,4,0,2,1,1.263,1
61,4,0,2,1,1.676,1
61,4,0,2,1,2.004,1
61,1,0,2,1,2.061,1
61,1,0,1,0,1.385,1
61,1,0,2,1,1.584,1
61,1,0,2,1,0.909,1
61,1,0,2,1,1.517,1
61,1,0,2,1,1.211,1
61,1,1,1,1,1.21,1
61,1,0,2,1,1.334,1
61,1,1,1,1,0.899,1
61,1,1,1,1,0.736,1
61,1,1,1,1,0.731,1
61,1,0,2,1,1.517,1
61,1,1,1,1,0.732,1
61,1,1,1,1,0.752,1
61,1,0,2,1,0.825,1
61,1,1,1,1,0.823,1
61,1,1,1,1,2.421,1
61,1,0,2,1,0.995,1
61,1,1,1,1,1.173,1
61,1,0,2,1,1.075,1
61,1,1,2,0,1.39,1
61,1,0,2,1,1.061,1
61,1,1,1,1,1.097,1
61,1,0,1,0,1.52,1
61,1,0,2,1,0.723,1
61,1,1,1,1,1.444,1
61,1,0,1,0,1.995,1
61,1,1,1,1,1.255,1
61,1,1,1,1,1.317,1
61,1,1,1,1,1.115,1
61,2,0,2,1,1.757,1
61,2,1,1,1,1.754,1
61,2,0,2,1,1.378,1
61,2,0,2,1,1.53,1
61,2,0,2,1,1.523,1
61,2,1,1,1,1.933,1
61,2,1,1,1,1.865,1
61,2,0,2,1,1.845,1
61,2,0,2,1,1.278,1
61,2,0,2,1,1.341,1
61,2,1,1,1,1.737,1
61,2,1,1,1,2.137,1
61,2,1,1,1,1.297,1
61,2,0,1,0,1.502,1
61,2,0,1,0,1.89,1
61,2,0,2,1,0.98,1
61,2,0,2,1,1.848,1
61,2,0,2,1,1.581,1
61,2,1,1,1,1.504,1
61,2,0,2,1,1.336,1
61,2,0,2,1,1.472,1
61,2,0,1,0,1.679,1
61,2,1,1,1,1.356,1
61,2,1,1,1,1.362,1
61,2,1,1,1,1.637,1
61,2,1,1,1,1.691,1
61,2,1,1,1,1.178,1
61,2,1,2,0,2.246,1
61,2,1,1,1,1.295,1
61,2,1,1,1,0.773,1
61,3,0,1,0,1.012,1
61,3,0,2,1,1.086,1
61,3,1,1,1,1.157,1
61,3,0,1,0,2.28,1
61,3,0,2,1,1.384,1
61,3,0,1,0,1.388,1
61,3,1,1,1,1.166,1
61,3,1,1,1,0.782,1
61,3,1,1,1,2.011,1
61,3,1,1,1,0.778,1
61,3,1,1,1,1.063,1
61,3,1,2,0,2.234,1
61,3,1,1,1,0.928,1
61,3,0,2,1,1.252,1
61,3,1,1,1,0.877,1
61,3,1,1,1,1.142,1
61,3,1,1,1,1.87,1
61,3,0,2,1,1.617,1
61,3,0,2,1,0.966,1
61,3,0,2,1,1.736,1
61,3,0,NaN,0,NaN,1
61,3,1,1,0,1.373,1
61,3,0,2,1,1.593,1
61,3,0,2,1,1.273,1
61,3,0,2,1,1.22,1
61,3,1,1,1,1.282,1
61,3,1,1,1,2.469,1
61,3,0,2,1,0.853,1
61,3,1,1,1,1.028,1
61,3,1,2,0,1.98,1
62,3,0,1,1,0.877,0
62,3,0,1,1,1.051,0
62,3,1,2,1,0.962,0
62,3,1,2,1,0.766,0
62,3,0,1,1,1.282,0
62,3,1,2,1,2.027,0
62,3,0,1,1,0.76,0
62,3,1,2,1,0.896,0
62,3,0,1,1,1.096,0
62,3,1,2,1,1.511,0
62,3,1,2,1,0.971,0
62,3,0,1,1,1.243,0
62,3,1,2,1,0.983,0
62,3,0,1,1,0.882,0
62,3,0,1,1,1.132,0
62,3,1,2,1,0.86,0
62,3,1,2,1,0.9,0
62,3,0,1,1,1.06,0
62,3,0,2,0,2.358,0
62,3,0,1,1,0.766,0
62,3,1,2,1,1.079,0
62,3,1,1,0,2.46,0
62,3,0,1,1,1.025,0
62,3,0,1,1,0.93,0
62,3,1,2,1,1.088,0
62,3,0,1,1,0.664,0
62,3,1,2,1,1.655,0
62,3,1,2,1,0.803,0
62,3,0,1,1,0.744,0
62,4,1,1,0,1.588,0
62,4,1,2,1,0.947,0
62,4,0,1,1,0.897,0
62,4,1,2,1,2.416,0
62,4,1,2,1,1.599,0
62,4,0,1,1,1.287,0
62,4,1,2,0,1.426,0
62,4,1,2,1,0.637,0
62,4,1,2,1,0.907,0
62,4,1,2,1,1.364,0
62,4,1,2,1,2.235,0
62,4,0,1,1,1.727,0
62,4,0,1,1,0.882,0
62,4,0,1,1,1.069,0
62,4,1,2,1,1.131,0
62,4,1,1,0,2.244,0
62,4,1,2,1,1.091,0
62,4,0,1,1,0.99,0
62,4,0,1,1,1.917,0
62,4,0,1,1,2.234,0
62,4,1,2,1,1.324,0
62,4,0,1,1,0.857,0
